月份,办公楼施工面积_累计值,办公楼施工面积_累计增长,办公楼新开工施工面积_累计值,办公楼新开工施工面积_累计增长,办公楼竣工面积_累计值,办公楼竣工面积_累计增长,地区
201701,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201702,9.0964,-35.9,0.0,0.0,0.0,0.0,西藏自治区
201703,9.1226,-35.7,0.0,0.0,0.0,0.0,西藏自治区
201704,9.1247,-35.7,0.0021,0.0,0.0,0.0,西藏自治区
201705,9.1247,-36.8,0.0021,0.0,0.0,0.0,西藏自治区
201706,9.1532,-41.7,0.0306,-98.0,0.0,0.0,西藏自治区
201707,9.1532,-41.7,0.0306,-98.0,0.0,0.0,西藏自治区
201708,9.1532,-41.7,0.0306,-98.0,0.0,0.0,西藏自治区
201709,9.1736,-41.6,0.051,-96.6,0.0,0.0,西藏自治区
201710,9.1736,-41.6,0.051,-96.6,0.0,0.0,西藏自治区
201711,9.1736,-42.1,0.051,-96.9,2.3438,-61.2,西藏自治区
201712,9.1736,-42.1,0.051,-96.9,2.3438,-61.2,西藏自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201802,5.3278,-41.4,0.0,0.0,0.0,0.0,西藏自治区
201803,5.2972,-41.9,0.0,0.0,0.0,0.0,西藏自治区
201804,5.2972,-41.9,0.0,0.0,0.0,0.0,西藏自治区
201805,5.2972,-41.9,0.0,0.0,0.0,0.0,西藏自治区
201806,5.2972,-42.1,0.0,0.0,0.0,0.0,西藏自治区
201807,5.5068,-39.8,0.2096,0.0,0.0,0.0,西藏自治区
201808,5.5068,-39.8,0.2096,0.0,0.0,0.0,西藏自治区
201809,5.5068,-40.0,0.2096,311.0,0.0,0.0,西藏自治区
201810,5.5068,-40.0,0.2096,311.0,0.0,0.0,西藏自治区
201811,6.5108,-29.0,1.2136,0.0,0.0,0.0,西藏自治区
201812,6.5108,-29.0,1.2136,0.0,0.0,0.0,西藏自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
200802,91.89,42.8,23.9,0.0,0.38,109.1,陕西省
200803,146.62,7.6,34.8,123.4,0.53,116.1,陕西省
200804,164.06,9.0,35.03,137.6,0.65,-81.5,陕西省
200805,176.51,11.2,40.26,169.2,0.65,-81.7,陕西省
200806,192.7,26.6,49.6,181.1,1.59,-54.9,陕西省
200807,197.86,6.0,54.35,208.1,1.59,-54.9,陕西省
200808,199.27,-0.3,55.76,199.0,1.59,-56.9,陕西省
200809,205.76,0.6,56.49,141.8,1.59,-56.9,陕西省
200810,206.89,0.9,56.82,138.8,1.59,-60.4,陕西省
200811,207.32,-0.7,57.63,112.8,2.18,-59.8,陕西省
200812,214.91,6.8,62.3,137.5,8.03,-44.0,陕西省
200901,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
200902,117.92,28.3,30.37,27.0,0.85,126.0,陕西省
200903,190.18,29.7,31.41,-9.7,2.81,434.9,陕西省
200904,198.75,21.1,31.47,-10.2,2.85,342.5,陕西省
200905,219.87,24.6,32.93,-18.2,3.57,452.7,陕西省
200906,226.56,17.6,36.34,-26.7,16.59,0.0,陕西省
200907,241.1,21.9,37.96,-30.2,20.59,0.0,陕西省
200908,251.92,26.4,38.02,-31.8,20.59,0.0,陕西省
200909,257.89,25.3,38.27,-32.3,21.07,0.0,陕西省
200910,259.34,25.4,38.27,-32.6,24.37,0.0,陕西省
200911,257.82,24.4,42.3,-26.6,24.46,0.0,陕西省
200912,260.62,24.0,43.21,-31.4,27.7,114.7,陕西省
201001,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201002,127.32,8.0,0.36,-98.8,3.5,311.9,陕西省
201003,168.34,-11.5,0.47,-98.5,4.09,45.5,陕西省
201004,170.54,-14.2,2.24,-92.9,4.54,58.9,陕西省
201005,184.59,-16.0,8.61,-73.9,4.54,27.2,陕西省
201006,194.79,-14.0,16.23,-55.3,4.54,-72.6,陕西省
201007,216.95,-10.0,25.31,-33.3,4.54,-78.0,陕西省
201008,222.18,-11.8,29.78,-21.7,4.54,-78.0,陕西省
201009,223.38,-13.4,31.09,-18.7,4.54,-78.5,陕西省
201010,225.3564,-13.1,34.2943,-10.4,7.8344,-67.9,陕西省
201011,226.4558,-12.2,35.3937,-16.3,7.8344,-68.0,陕西省
201012,229.6311,-11.9,38.08,-11.9,11.789,-57.4,陕西省
201101,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201102,155.0554,21.8,2.3528,0.0,6.222,77.6,陕西省
201103,175.0112,4.0,14.0596,0.0,6.222,52.0,陕西省
201104,178.8358,4.9,17.2056,0.0,7.9443,75.1,陕西省
201105,194.9711,5.6,29.3697,241.3,7.9443,75.1,陕西省
201106,207.2351,6.4,39.6787,144.5,7.9443,75.1,陕西省
201107,210.1278,-3.1,43.2694,71.0,8.0009,76.3,陕西省
201108,218.4884,-1.7,48.8511,64.1,8.0009,76.3,陕西省
201109,222.7643,-0.3,52.6652,69.4,8.4909,87.1,陕西省
201110,230.1179,2.1,59.8771,74.6,10.738,37.1,陕西省
201111,248.7188,9.8,76.8568,117.1,11.8544,51.3,陕西省
201112,248.7748,8.3,76.9128,102.0,14.5712,23.6,陕西省
201201,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201202,213.6716,37.8,9.8425,318.3,0.248,-96.0,陕西省
201203,225.8632,29.1,11.6166,-17.4,0.248,-96.0,陕西省
201204,234.0933,30.9,14.4898,-15.8,0.278,-96.5,陕西省
201205,248.9913,27.7,21.9572,-25.2,2.2459,-71.7,陕西省
201206,251.3118,21.3,24.2777,-38.8,2.2459,-71.7,陕西省
201207,252.9866,20.4,24.8351,-42.6,2.9706,-62.9,陕西省
201208,287.0028,31.4,53.5575,9.6,3.7488,-53.1,陕西省
201209,288.7127,29.6,58.1869,10.5,8.6288,1.6,陕西省
201210,295.6846,28.5,65.1588,8.8,8.6288,-19.6,陕西省
201211,313.5153,26.1,74.0021,-3.7,15.4288,30.2,陕西省
201212,338.5716,40.7,99.0284,26.7,19.4751,53.9,陕西省
201301,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201302,301.4848,41.1,2.412,-75.5,13.6366,0.0,陕西省
201303,311.7335,38.0,18.0263,55.2,14.3889,0.0,陕西省
201304,342.1828,46.2,48.2316,232.9,16.0507,0.0,陕西省
201305,337.8576,35.7,40.7428,85.6,17.4121,0.0,陕西省
201306,393.046,56.4,77.8016,220.5,25.5302,0.0,陕西省
201307,405.472,60.3,88.9354,258.1,25.9242,0.0,陕西省
201308,428.3187,49.2,95.1741,77.7,25.9242,0.0,陕西省
201309,435.6308,50.9,102.5572,76.3,27.2807,216.2,陕西省
201310,441.2334,49.2,108.4961,66.5,32.5474,277.2,陕西省
201311,502.2303,60.2,165.4934,123.6,32.6868,111.9,陕西省
201312,501.1267,48.0,179.2114,81.0,42.676,119.1,陕西省
201401,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201402,442.2056,46.7,27.6383,0.0,0.31,-97.7,陕西省
201403,464.6049,49.0,47.0291,160.9,0.8806,-93.9,陕西省
201404,482.3126,41.0,66.2534,37.4,1.5306,-90.5,陕西省
201405,500.1797,48.0,78.5909,92.9,1.5306,-91.2,陕西省
201406,539.9359,37.4,103.7169,33.3,3.9121,-84.7,陕西省
201407,542.7332,33.9,106.9039,20.2,3.9121,-84.9,陕西省
201408,581.6609,35.8,145.867,53.3,4.0321,-84.4,陕西省
201409,599.4807,37.6,148.4929,44.8,4.7284,-82.7,陕西省
201410,633.3522,43.5,162.0238,49.3,4.7284,-85.5,陕西省
201411,667.7762,33.0,194.8096,17.7,19.2036,-41.2,陕西省
201412,705.1492,40.7,208.8848,16.6,22.9522,-46.2,陕西省
201501,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201502,658.8781,49.0,45.3723,64.2,1.3172,324.9,陕西省
201503,690.0099,48.5,70.9834,50.9,7.8927,0.0,陕西省
201504,732.6631,51.9,104.9697,58.4,8.3927,448.3,陕西省
201505,771.2869,54.2,143.5303,82.6,14.0725,0.0,陕西省
201506,804.5944,49.0,176.8378,70.5,14.0725,259.7,陕西省
201507,846.1401,55.9,225.8948,111.3,14.0725,259.7,陕西省
201508,944.3875,62.4,321.4885,120.4,14.0725,249.0,陕西省
201509,975.6239,62.7,326.6561,120.0,14.1167,198.6,陕西省
201510,985.0061,55.5,344.9733,112.9,15.8488,235.2,陕西省
201511,997.8705,49.4,356.3755,82.9,15.8688,-17.4,陕西省
201512,1033.442,46.6,375.6053,79.8,35.9784,56.8,陕西省
201601,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201602,975.6652,48.1,20.4022,-55.0,3.8707,193.9,陕西省
201603,1001.3787,45.1,46.1257,-35.0,7.5357,-4.5,陕西省
201604,984.2118,34.3,53.2607,-49.3,7.9757,-5.0,陕西省
201605,995.6864,29.1,59.0173,-58.9,11.0136,-21.7,陕西省
201606,1021.3466,26.9,85.2978,-51.8,11.0341,-21.6,陕西省
201607,1042.507,23.2,109.3203,-51.6,11.6116,-17.5,陕西省
201608,1083.8587,14.8,148.3483,-53.9,13.8804,-1.4,陕西省
201609,1108.361,13.6,172.8506,-47.1,13.8804,-1.7,陕西省
201610,1121.0392,13.8,185.0344,-46.4,20.6326,30.2,陕西省
201611,1142.5461,14.5,199.8053,-43.9,23.4526,47.8,陕西省
201612,1171.0523,13.3,225.0907,-40.1,48.0138,33.5,陕西省
201701,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201702,1118.9791,14.7,16.0181,-21.5,21.115,445.5,陕西省
201703,1083.6997,8.2,18.0739,-60.8,29.6271,293.2,陕西省
201704,1091.6417,10.9,21.7125,-59.2,46.0089,476.9,陕西省
201705,1108.656,11.3,32.1572,-45.5,46.0089,317.7,陕西省
201706,1155.0057,13.1,63.8351,-25.2,46.2089,318.8,陕西省
201707,1161.2189,11.4,70.0483,-35.9,50.7124,336.7,陕西省
201708,1190.0914,9.8,98.9196,-33.3,58.297,320.0,陕西省
201709,1196.089,7.9,104.9172,-39.3,58.4612,321.2,陕西省
201710,1200.1239,7.1,108.9521,-41.1,64.4688,212.5,陕西省
201711,1209.4292,5.9,119.3224,-40.3,70.6515,201.3,陕西省
201712,1224.7641,4.6,161.3153,-28.3,84.1153,75.2,陕西省
201801,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201802,1080.5397,-3.4,17.3101,8.1,34.2209,62.1,陕西省
201803,1092.3067,0.8,30.8592,70.7,36.3539,22.7,陕西省
201804,1092.3517,0.1,30.9042,42.3,38.386,-16.6,陕西省
201805,1137.4058,2.6,75.9583,136.2,46.2368,0.5,陕西省
201806,1156.015,0.1,98.514,54.3,47.5044,2.8,陕西省
201807,1192.4185,2.7,134.9175,92.6,51.021,0.6,陕西省
201808,1221.5689,2.6,158.0679,59.8,54.0734,-7.2,陕西省
201809,1247.9895,4.3,176.2885,68.0,55.0066,-5.9,陕西省
201810,1262.6193,5.2,190.9183,75.2,55.4352,-14.0,陕西省
201811,1285.9437,6.3,210.2525,76.2,57.1537,-19.1,陕西省
201812,1301.7416,6.3,223.4805,38.5,69.2041,-17.7,陕西省
200801,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
200802,9.3,49.3,0.25,0.0,0.0,0.0,甘肃省
200803,23.59,145.7,0.89,491.4,1.7,0.0,甘肃省
200804,29.43,34.6,0.96,164.5,1.7,0.0,甘肃省
200805,35.32,6.7,1.43,-28.8,1.7,-9.1,甘肃省
200806,35.64,0.6,1.75,-50.5,1.7,-9.1,甘肃省
200807,35.64,0.0,1.75,-50.5,1.7,-9.1,甘肃省
200808,36.47,-0.5,2.56,-37.6,1.95,-8.9,甘肃省
200809,36.7,-1.0,2.76,-32.7,2.05,-4.3,甘肃省
200810,36.78,-8.4,2.84,-30.8,3.66,-20.4,甘肃省
200811,36.78,-8.6,2.84,-30.8,4.45,-18.1,甘肃省
200812,36.78,-17.7,2.84,-48.8,7.17,28.2,甘肃省
200901,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
200902,8.93,-3.9,0.27,8.7,6.31,0.0,甘肃省
200903,17.06,-27.7,0.52,-41.7,6.7,294.2,甘肃省
200904,21.02,-28.6,0.65,-32.5,7.05,314.5,甘肃省
200905,24.44,-30.8,2.95,106.0,7.1,317.4,甘肃省
200906,25.89,-27.4,3.27,86.7,8.43,395.6,甘肃省
200907,26.51,-25.6,3.79,116.3,8.53,401.5,甘肃省
200908,28.89,-20.8,3.92,53.4,8.6,340.3,甘肃省
200909,35.33,-3.7,7.29,164.4,10.52,412.2,甘肃省
200910,37.17,1.1,7.29,157.0,10.52,187.6,甘肃省
200911,39.3,6.8,12.21,330.5,10.52,136.4,甘肃省
200912,49.99,9.4,13.31,152.2,11.85,14.0,甘肃省
201001,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201002,10.52,18.7,0.0,0.0,0.0,0.0,甘肃省
201003,23.3,36.5,1.44,179.1,1.7,-74.7,甘肃省
201004,28.73,36.7,4.79,0.0,1.87,-73.4,甘肃省
201005,32.66,33.6,6.29,113.0,1.87,-73.6,甘肃省
201006,38.88,50.2,6.62,102.6,3.97,-52.8,甘肃省
201007,41.28,55.7,6.62,74.8,3.97,-53.4,甘肃省
201008,42.13,45.8,6.77,72.6,4.0,-53.5,甘肃省
201009,47.46,34.4,10.08,38.3,5.67,-46.1,甘肃省
201010,50.2352,35.1,11.4521,57.2,6.2459,-40.6,甘肃省
201011,50.8604,29.4,11.4686,-6.1,6.2459,-40.6,甘肃省
201012,50.9589,0.0,11.5276,-18.6,7.9398,-33.0,甘肃省
201101,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201102,16.1058,53.2,0.1882,0.0,0.0,0.0,甘肃省
201103,32.9911,41.6,3.1958,121.5,0.0793,-95.3,甘肃省
201104,36.6878,27.7,3.7944,-20.8,0.0793,-95.8,甘肃省
201105,43.4424,33.0,9.299,47.9,0.0793,-95.8,甘肃省
201106,46.9995,20.9,12.1652,83.7,0.0793,-98.0,甘肃省
201107,54.7197,32.5,19.7752,198.7,1.1511,-71.0,甘肃省
201108,55.3984,31.5,20.3387,200.6,1.1511,-71.2,甘肃省
201109,55.4956,16.9,20.3517,102.0,1.6032,-71.7,甘肃省
201110,55.5911,10.7,20.3717,77.9,1.8032,-71.1,甘肃省
201111,55.6911,9.5,20.6717,80.2,1.9032,-69.5,甘肃省
201112,60.6826,19.1,23.0327,99.8,7.9139,-0.3,甘肃省
201201,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201202,21.8049,35.4,3.3811,0.0,0.0,0.0,甘肃省
201203,54.3101,64.6,11.1122,247.7,0.0,0.0,甘肃省
201204,70.8821,93.2,11.1416,193.6,0.308,288.4,甘肃省
201205,78.7923,81.4,9.1371,-1.7,3.2891,0.0,甘肃省
201206,81.289,73.0,9.7403,-19.9,3.5342,0.0,甘肃省
201207,85.2869,55.9,11.1576,-43.6,3.5342,207.0,甘肃省
201208,88.5647,59.9,14.2009,-30.2,3.7079,222.1,甘肃省
201209,92.8513,67.3,18.0575,-11.3,4.3479,171.2,甘肃省
201210,97.0072,74.5,19.6425,-3.6,4.504,149.8,甘肃省
201211,99.8163,79.2,23.1486,12.0,5.478,187.8,甘肃省
201212,99.8487,45.6,23.2231,-7.9,8.5618,-19.3,甘肃省
201301,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201302,81.58,274.1,4.6015,36.1,0.1115,0.0,甘肃省
201303,93.0812,71.4,16.468,48.2,0.1115,0.0,甘肃省
201304,93.4157,31.8,17.9634,61.2,0.8078,162.3,甘肃省
201305,93.8818,19.2,18.4743,102.2,0.8078,-75.4,甘肃省
201306,95.2172,17.1,19.7448,102.7,1.4316,-59.5,甘肃省
201307,95.364,11.8,19.8006,77.5,1.4316,-59.5,甘肃省
201308,97.6595,10.3,22.0961,55.6,1.4316,-61.4,甘肃省
201309,99.0717,6.7,23.1547,28.2,1.8296,-57.9,甘肃省
201310,102.6503,5.8,26.664,35.7,1.8489,-58.9,甘肃省
201311,106.9521,7.1,29.8658,29.0,2.8414,-48.1,甘肃省
201312,107.8019,8.0,30.1253,29.7,3.3416,-61.0,甘肃省
201401,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201402,85.8619,5.2,3.3587,-27.0,0.0,0.0,甘肃省
201403,86.4615,-7.1,4.2798,-74.0,3.9058,0.0,甘肃省
201404,87.2042,-6.6,4.4376,-75.3,3.9239,385.8,甘肃省
201405,113.8127,21.2,22.4286,21.4,4.7887,492.8,甘肃省
201406,134.7864,41.6,33.8415,71.4,4.7887,234.5,甘肃省
201407,160.2055,68.0,45.2549,128.6,4.362,204.7,甘肃省
201408,162.0189,65.9,45.6591,106.6,6.9666,386.6,甘肃省
201409,172.8794,74.5,48.4234,109.1,8.4991,364.5,甘肃省
201410,177.9352,73.3,50.5992,89.8,8.4991,359.7,甘肃省
201411,178.7533,67.1,51.3775,72.0,8.9519,215.1,甘肃省
201412,178.9451,66.0,51.855,72.1,11.4977,244.1,甘肃省
201501,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201502,128.719,49.9,3.1144,-7.3,3.424,0.0,甘肃省
201503,129.7654,50.1,3.2815,-23.3,2.877,-26.3,甘肃省
201504,139.9054,60.4,13.3615,201.1,3.7844,-3.6,甘肃省
201505,166.6819,46.5,27.2955,21.7,6.3218,32.0,甘肃省
201506,167.3852,24.2,28.1151,-16.9,9.0811,89.6,甘肃省
201507,175.4212,9.5,34.9358,-22.8,9.1597,110.0,甘肃省
201508,180.0181,11.1,39.5051,-13.5,9.7444,39.9,甘肃省
201509,225.8065,30.6,76.6518,58.3,10.2097,20.1,甘肃省
201510,232.9833,30.9,80.1329,58.4,12.1675,43.2,甘肃省
201511,233.1865,30.5,80.3361,56.4,12.6758,41.6,甘肃省
201512,241.6013,35.0,88.7593,71.2,14.4851,26.0,甘肃省
201601,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201602,230.7124,79.2,3.513,12.8,0.0,0.0,甘肃省
201603,232.3272,79.0,3.5188,7.2,0.12,-95.8,甘肃省
201604,236.9937,69.4,8.3902,-37.2,0.355,-90.6,甘肃省
201605,239.8661,43.9,11.2626,-58.7,1.2934,-79.5,甘肃省
201606,245.5675,46.7,15.9487,-43.3,1.3388,-85.3,甘肃省
201607,259.2991,47.8,24.2095,-30.7,2.325,-74.6,甘肃省
201608,265.0759,47.2,30.0015,-24.1,2.325,-76.1,甘肃省
201609,266.0659,17.8,32.3745,-57.8,2.325,-77.2,甘肃省
201610,272.5323,17.0,35.8044,-55.3,3.7648,-69.1,甘肃省
201611,275.9195,18.3,39.3916,-51.0,10.2136,-19.4,甘肃省
201612,276.9526,14.6,40.4247,-54.5,10.2136,-29.5,甘肃省
201701,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201702,228.6506,-0.9,0.0102,-99.7,0.018,0.0,甘肃省
201703,229.2398,-1.3,0.622,-82.3,2.1172,0.0,甘肃省
201704,235.7809,-0.5,7.1631,-14.6,2.6521,0.0,甘肃省
201705,259.2399,8.1,30.6221,171.9,3.8914,200.9,甘肃省
201706,284.0396,15.7,55.4218,247.5,3.8914,190.7,甘肃省
201707,292.3757,12.8,63.7579,163.4,3.9914,71.7,甘肃省
201708,296.5207,11.9,67.9029,126.3,4.126,77.5,甘肃省
201709,297.5344,11.8,68.9166,112.9,4.126,77.5,甘肃省
201710,297.4582,9.1,70.674,97.4,8.2442,119.0,甘肃省
201711,298.6309,8.2,71.8467,82.4,15.0041,46.9,甘肃省
201712,298.5903,7.8,71.8467,77.7,26.1718,156.2,甘肃省
201801,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201802,251.8166,10.1,0.391,0.0,9.5362,0.0,甘肃省
201803,257.7744,12.4,6.3046,0.0,12.8535,0.0,甘肃省
201804,261.9916,11.1,10.4778,46.3,12.9083,386.7,甘肃省
201805,262.4703,1.2,10.9565,-64.2,14.0771,261.7,甘肃省
201806,271.2979,-4.5,19.7841,-64.3,14.0771,261.7,甘肃省
201807,271.8086,-7.0,20.2948,-68.2,14.0771,252.7,甘肃省
201808,274.2927,-7.5,22.7789,-66.5,14.0771,241.2,甘肃省
201809,283.3498,-4.8,31.8239,-53.8,15.5148,276.0,甘肃省
201810,297.4106,0.0,45.8848,-35.1,19.0033,130.5,甘肃省
201811,300.0846,0.5,48.5587,-32.4,21.0366,40.2,甘肃省
201812,303.8345,1.8,53.3889,-25.7,32.6983,24.9,甘肃省
200801,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200802,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200803,20.08,0.0,2.65,34.7,4.98,0.0,青海省
200804,5.15,-7.1,0.9,-61.5,0.0,-100.0,青海省
200805,6.54,1.2,0.9,-70.6,0.0,0.0,青海省
200806,6.54,-15.7,0.9,-78.5,0.0,0.0,青海省
200807,7.24,-35.7,0.9,-88.3,0.0,-100.0,青海省
200808,7.24,-35.7,0.9,-88.3,0.0,0.0,青海省
200809,7.24,-35.7,0.9,-88.3,0.0,0.0,青海省
200810,7.24,-35.7,0.9,-88.3,0.0,0.0,青海省
200811,8.34,-25.9,1.4,-81.8,0.0,0.0,青海省
200812,8.34,-25.9,1.4,-81.8,0.0,-100.0,青海省
200901,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200902,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200903,1.02,-58.2,0.0,0.0,0.0,0.0,青海省
200904,4.12,-20.0,1.19,31.8,0.0,0.0,青海省
200905,6.63,1.3,2.76,206.9,0.0,0.0,青海省
200906,6.78,3.6,2.91,223.6,0.0,0.0,青海省
200907,6.83,-5.7,2.96,229.1,0.0,0.0,青海省
200908,8.08,11.6,3.08,242.5,0.0,0.0,青海省
200909,8.08,11.6,3.08,242.5,0.0,0.0,青海省
200910,8.08,11.6,3.08,242.5,0.74,0.0,青海省
200911,8.08,-3.2,3.53,152.2,0.74,0.0,青海省
200912,8.08,-3.2,3.53,152.2,1.54,0.0,青海省
201001,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201002,6.39,-23.5,0.0,0.0,0.0,0.0,青海省
201003,7.6,0.0,1.22,0.0,0.97,0.0,青海省
201004,17.9,335.0,11.51,0.0,0.97,0.0,青海省
201005,18.52,179.4,12.13,339.2,2.02,0.0,青海省
201006,18.52,173.2,12.13,316.6,2.02,0.0,青海省
201007,22.78,233.6,16.39,453.5,2.02,0.0,青海省
201008,22.78,182.0,16.39,431.7,2.02,0.0,青海省
201009,22.81,182.4,16.43,432.8,2.73,0.0,青海省
201010,23.5489,191.5,17.1639,456.7,2.7338,270.9,青海省
201011,23.5489,191.5,17.1639,385.8,3.8633,424.1,青海省
201012,23.6411,192.7,17.2561,388.4,3.8633,150.3,青海省
201101,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201102,19.7778,209.8,0.0,0.0,0.0,0.0,青海省
201103,19.7778,160.1,0.0,0.0,0.0,0.0,青海省
201104,19.7778,10.5,0.0,0.0,0.0,0.0,青海省
201105,20.917,13.0,1.1392,-90.6,0.0494,-97.6,青海省
201106,20.917,13.0,1.1392,-90.6,0.3494,-82.7,青海省
201107,21.0425,-7.6,1.2647,-92.3,0.3494,-82.7,青海省
201108,25.0009,9.8,5.2231,-68.1,0.3494,-82.7,青海省
201109,25.0009,9.6,5.2231,-68.2,0.8504,-68.9,青海省
201110,26.2889,11.6,6.5111,-62.1,6.3433,132.0,青海省
201111,26.2889,11.6,6.5111,-62.1,4.4655,15.6,青海省
201112,26.2889,11.2,6.5111,-62.3,4.5869,18.7,青海省
201201,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201202,20.5654,4.0,0.0,0.0,0.0,0.0,青海省
201203,22.0268,11.4,0.3108,0.0,1.0964,0.0,青海省
201204,21.6449,9.4,0.3358,0.0,0.3,0.0,青海省
201205,21.6157,3.3,0.5065,-55.5,0.3,0.0,青海省
201206,22.1679,6.0,1.0587,-7.1,0.3,-14.1,青海省
201207,22.2519,5.7,1.1642,-7.9,0.9547,173.2,青海省
201208,23.0475,-7.8,1.9272,-63.1,0.9547,173.2,青海省
201209,23.777,-4.9,2.6567,-49.1,0.9547,12.3,青海省
201210,27.6385,5.1,6.5182,0.1,1.7519,-72.4,青海省
201211,29.2265,11.2,7.7886,19.6,3.0223,-32.3,青海省
201212,29.2265,7.5,7.7886,19.6,3.4143,-37.8,青海省
201301,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201302,25.0619,21.9,0.0,0.0,0.0,0.0,青海省
201303,28.2231,28.1,0.9418,203.0,0.05,-95.4,青海省
201304,47.8936,121.3,20.4129,0.0,0.6,100.0,青海省
201305,49.914,130.9,21.2213,0.0,0.6,100.0,青海省
201306,55.9226,152.3,24.6187,0.0,0.6,100.0,青海省
201307,63.0496,183.3,31.7601,0.0,0.6,-37.2,青海省
201308,67.1677,191.4,35.8855,0.0,0.6,-37.2,青海省
201309,70.9501,198.4,39.6752,0.0,0.7978,-16.4,青海省
201310,72.6552,162.9,41.3875,0.0,0.9162,-47.7,青海省
201311,75.1357,157.1,43.7473,461.7,8.7395,189.2,青海省
201312,75.1357,157.1,43.7473,461.7,8.7395,156.0,青海省
201401,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201402,66.3636,164.8,0.0,0.0,0.0,0.0,青海省
201403,80.0217,183.5,13.6581,0.0,0.2695,439.0,青海省
201404,90.1772,88.3,24.1401,18.3,0.2695,-55.1,青海省
201405,90.814,81.9,24.7279,16.5,0.2695,-55.1,青海省
201406,114.06,104.0,42.0769,70.9,2.8418,373.6,青海省
201407,109.6896,74.0,40.9885,29.1,4.5041,0.0,青海省
201408,113.3896,68.8,44.1498,23.0,4.5041,0.0,青海省
201409,113.6846,60.2,44.3414,11.8,4.5041,464.6,青海省
201410,114.2578,57.3,44.7946,8.2,7.3194,0.0,青海省
201411,121.5493,61.8,52.1916,19.3,10.9824,25.7,青海省
201412,122.4683,63.0,53.1106,21.4,14.0986,61.3,青海省
201501,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201502,94.9495,43.1,0.0,0.0,0.0,0.0,青海省
201503,96.7165,20.9,3.0194,-77.9,0.0,0.0,青海省
201504,106.0601,17.6,3.1444,-87.0,0.3931,45.9,青海省
201505,109.6748,20.8,6.7591,-72.7,0.3931,45.9,青海省
201506,126.6933,11.1,22.5287,-46.5,2.3131,-18.6,青海省
201507,134.6869,22.8,30.2578,-26.2,2.5776,-42.8,青海省
201508,145.4812,28.3,41.0521,-7.0,2.5776,-42.8,青海省
201509,150.5796,32.5,44.7483,0.9,3.8855,-13.7,青海省
201510,151.1902,32.3,46.7611,4.4,12.6855,73.3,青海省
201511,151.7202,24.8,47.2911,-9.4,16.8695,53.6,青海省
201512,151.7202,23.9,47.2911,-11.0,21.5572,52.9,青海省
201601,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201602,116.0289,22.2,0.0,0.0,0.105,0.0,青海省
201603,121.5462,25.7,5.5173,82.7,7.0163,0.0,青海省
201604,126.487,19.3,10.4581,232.6,7.0163,0.0,青海省
201605,132.4785,20.8,16.4496,143.4,12.7597,0.0,青海省
201606,142.0711,12.1,26.0422,15.6,12.7597,451.6,青海省
201607,149.1813,10.8,33.1524,9.6,12.7597,395.0,青海省
201608,151.1076,3.9,35.0787,-14.6,12.7597,395.0,青海省
201609,156.8882,4.2,40.8593,-8.7,22.1295,469.5,青海省
201610,159.4403,5.5,43.4114,-7.2,23.9295,88.6,青海省
201611,164.1203,8.2,47.9714,1.4,30.4931,80.8,青海省
201612,164.1203,8.2,47.9714,1.4,34.3881,59.5,青海省
201701,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201702,124.8173,7.6,0.0,0.0,0.0,0.0,青海省
