月份,商品住宅施工面积_累计值,商品住宅施工面积_累计增长,商品住宅新开工施工面积_累计值,商品住宅新开工施工面积_累计增长,商品住宅竣工面积_累计值,商品住宅竣工面积_累计增长,地区
201307,10939.7917,1.4,1801.5319,1.6,802.6848,-28.3,广西壮族自治区
201308,11162.4078,1.2,1929.6205,-3.9,832.0888,-31.5,广西壮族自治区
201309,11330.4221,2.9,2049.7719,-0.8,883.2068,-33.2,广西壮族自治区
201310,11632.6559,4.3,2265.1429,2.1,924.278,-36.9,广西壮族自治区
201311,12175.9213,5.1,2696.269,6.8,1033.013,-33.8,广西壮族自治区
201312,12419.6768,4.8,2901.9285,-0.3,1385.367,-29.2,广西壮族自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201402,9723.515,1.8,483.5889,-15.8,334.9428,-4.2,广西壮族自治区
201403,9921.2298,0.5,633.1812,-26.9,432.3051,-12.1,广西壮族自治区
201404,10159.4298,-0.3,797.2412,-26.0,511.0696,-0.5,广西壮族自治区
201405,10491.6985,0.3,1064.3899,-16.1,574.0342,-4.8,广西壮族自治区
201406,10795.6245,-0.5,1280.9476,-22.3,663.7409,-6.6,广西壮族自治区
201407,11380.9018,4.0,1626.0693,-9.7,693.402,-13.6,广西壮族自治区
201408,11808.6127,5.8,1980.4782,2.6,746.207,-10.3,广西壮族自治区
201409,12025.5752,6.1,2175.3734,6.1,828.0733,-6.2,广西壮族自治区
201410,12387.8134,6.5,2424.931,7.1,966.847,4.6,广西壮族自治区
201411,12827.4772,5.4,2726.7667,1.1,1128.6458,9.3,广西壮族自治区
201412,13065.6462,5.2,2958.2591,1.9,1441.8352,4.1,广西壮族自治区
201501,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201502,10876.7014,11.9,353.7921,-26.8,225.8615,-32.6,广西壮族自治区
201503,11297.4363,13.9,515.5454,-18.6,318.34,-26.4,广西壮族自治区
201504,11556.2671,13.7,652.0873,-18.2,356.0778,-30.3,广西壮族自治区
201505,11845.068,12.9,888.8397,-16.5,405.8584,-29.3,广西壮族自治区
201506,12127.9385,12.3,1081.6947,-15.6,517.0288,-22.1,广西壮族自治区
201507,12394.2315,8.9,1348.6718,-17.1,621.6793,-10.3,广西壮族自治区
201508,12666.6976,7.3,1579.2396,-20.3,667.6715,-10.5,广西壮族自治区
201509,13019.6343,8.3,1975.4741,-9.2,705.3875,-14.8,广西壮族自治区
201510,13237.0291,6.9,2232.9426,-7.9,768.6324,-20.5,广西壮族自治区
201511,13533.6799,5.5,2515.9021,-7.7,881.4864,-21.9,广西壮族自治区
201512,13750.523,5.2,2793.5717,-5.6,1310.5193,-9.1,广西壮族自治区
201601,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201602,12063.2143,10.9,249.4047,-29.5,282.4996,25.1,广西壮族自治区
201603,12329.0292,9.1,544.4033,5.6,310.3699,-2.5,广西壮族自治区
201604,12752.5431,10.4,889.8369,36.5,343.7072,-3.5,广西壮族自治区
201605,12968.6964,9.5,1074.9907,20.9,381.5381,-6.0,广西壮族自治区
201606,13159.3585,8.5,1253.1982,15.9,443.7527,-14.2,广西壮族自治区
201607,13529.8331,9.2,1623.8723,20.4,471.2144,-24.2,广西壮族自治区
201608,13769.126,8.7,1861.8996,17.9,493.1146,-26.1,广西壮族自治区
201609,14035.4876,7.8,2130.8927,7.9,573.2901,-18.7,广西壮族自治区
201610,14338.4557,8.3,2446.5591,9.6,658.9741,-14.3,广西壮族自治区
201611,14854.5655,9.8,2965.6257,17.9,856.5848,-2.8,广西壮族自治区
201612,15339.2886,11.6,3577.1333,28.0,1373.2735,4.8,广西壮族自治区
201701,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201702,13472.7794,11.7,494.3002,98.2,367.1091,30.0,广西壮族自治区
201703,13729.4897,11.4,841.9703,54.7,473.3641,52.5,广西壮族自治区
201704,14036.9158,10.1,1095.8578,23.2,581.6556,69.2,广西壮族自治区
201705,14370.7407,10.8,1437.6231,33.7,619.1572,62.3,广西壮族自治区
201706,14920.4519,13.4,1949.0944,55.5,724.9966,63.4,广西壮族自治区
201707,15188.8169,12.3,2212.8952,36.3,795.0304,68.7,广西壮族自治区
201708,15342.8715,11.4,2365.4398,27.0,849.2216,72.2,广西壮族自治区
201709,15454.4808,10.1,2476.2417,16.2,916.5405,59.9,广西壮族自治区
201710,15915.4241,11.0,2932.1729,19.8,989.4647,50.2,广西壮族自治区
201711,16201.7255,9.1,3277.9766,10.5,1144.0481,33.6,广西壮族自治区
201712,16453.8982,7.3,3662.3881,2.4,1478.9561,7.7,广西壮族自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201802,14451.1286,7.3,570.5162,15.4,387.6099,5.6,广西壮族自治区
201803,14774.5947,7.6,906.8304,7.7,441.6572,-6.7,广西壮族自治区
201804,15217.0005,8.4,1290.0441,17.7,493.0729,-15.2,广西壮族自治区
201805,15688.5185,9.2,1779.1899,23.8,539.5866,-12.9,广西壮族自治区
201806,16251.2102,8.9,2317.1882,18.9,626.1153,-13.6,广西壮族自治区
201807,16552.8148,9.0,2617.0965,18.3,748.0018,-5.9,广西壮族自治区
201808,16974.3756,10.6,3020.0305,27.7,867.932,2.2,广西壮族自治区
201809,17303.2491,12.0,3331.5211,34.5,916.6102,0.0,广西壮族自治区
201810,17683.9919,11.1,3715.252,26.7,1020.6415,3.2,广西壮族自治区
201811,17999.8323,11.1,4031.1181,23.0,1128.11,-1.4,广西壮族自治区
201812,18522.8409,12.6,4672.077,27.6,1654.5384,11.9,广西壮族自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,海南省
200802,604.72,61.1,70.27,161.7,25.72,37.8,海南省
200803,728.7,29.3,150.31,170.4,35.0,5.5,海南省
200804,812.45,35.2,217.13,250.5,41.57,-2.4,海南省
200805,876.31,40.9,263.73,247.8,85.44,88.9,海南省
200806,909.57,34.9,290.99,170.9,88.68,66.3,海南省
200807,971.94,37.8,316.17,156.3,103.05,27.6,海南省
200808,1040.08,42.8,341.08,142.5,108.26,-2.8,海南省
200809,1077.29,37.1,371.81,116.8,119.08,-14.9,海南省
200810,1112.72,36.3,403.6,101.7,121.45,-18.9,海南省
200811,1140.63,23.9,418.58,66.8,128.71,-19.5,海南省
200812,1205.5,18.1,456.12,52.1,200.99,-4.9,海南省
200901,0.0,0.0,0.0,0.0,0.0,0.0,海南省
200902,673.09,11.3,71.16,1.3,29.1,13.2,海南省
200903,906.37,24.4,118.79,-21.0,57.22,63.5,海南省
200904,1075.71,32.4,202.47,-6.8,72.88,75.3,海南省
200905,1226.95,40.0,271.42,2.9,83.52,-2.2,海南省
200906,1332.23,46.5,353.88,21.6,110.49,24.6,海南省
200907,1415.03,45.6,426.29,34.8,129.41,25.6,海南省
200908,1440.86,38.5,440.72,29.2,148.84,37.5,海南省
200909,1496.22,38.9,484.68,30.4,158.72,33.3,海南省
200910,1561.28,40.3,532.38,31.9,169.62,39.7,海南省
200911,1617.82,41.8,605.6,44.7,193.13,50.1,海南省
200912,1763.01,36.3,727.65,40.3,343.32,28.0,海南省
201001,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201002,1490.68,121.5,257.59,262.0,59.84,105.6,海南省
201003,1614.13,78.1,345.38,190.8,79.58,39.1,海南省
201004,1687.69,56.9,397.6,96.4,88.82,21.9,海南省
201005,1775.13,44.7,483.42,78.1,102.23,22.4,海南省
201006,1829.02,37.3,527.06,48.9,109.47,-0.9,海南省
201007,1873.93,32.4,568.8,33.4,116.96,-9.6,海南省
201008,1944.63,35.0,625.29,41.9,139.86,-6.0,海南省
201009,2026.43,35.4,706.37,45.7,150.02,-5.5,海南省
201010,2159.117,38.3,814.1071,52.9,178.711,5.4,海南省
201011,2209.5916,36.6,869.2949,43.5,207.8277,7.6,海南省
201012,2327.8563,32.3,980.6298,34.6,385.6723,-3.9,海南省
201101,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201102,1622.0833,8.8,295.6318,14.8,78.7919,31.7,海南省
201103,2018.4978,25.1,461.8257,33.7,86.5855,8.8,海南省
201104,2018.4978,19.6,461.8257,16.2,86.5855,-2.5,海南省
201105,2419.1379,36.3,769.4628,59.2,105.0965,2.8,海南省
201106,2515.0253,37.5,913.8995,73.4,111.0705,1.5,海南省
201107,2596.8418,38.6,977.1134,71.8,116.0587,-0.8,海南省
201108,2731.781,40.5,1079.7375,72.7,125.5111,-10.3,海南省
201109,2833.2384,39.8,1179.9895,67.1,184.1584,22.8,海南省
201110,2909.9024,34.8,1254.8118,54.1,209.5789,17.3,海南省
201111,3060.1841,38.5,1358.1073,56.2,257.8485,24.1,海南省
201112,3186.7874,37.2,1435.4885,46.4,344.2623,-33.2,海南省
201201,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201202,2904.6112,79.1,214.3812,-27.5,13.1944,-83.3,海南省
201203,3036.3142,50.4,363.0097,-21.4,109.8657,26.9,海南省
201204,3200.2605,58.5,452.1783,-2.1,195.952,126.3,海南省
201205,3410.8507,41.0,617.091,-19.8,224.6418,113.7,海南省
201206,3561.8738,41.6,750.2889,-17.9,238.9022,115.1,海南省
201207,3627.0755,39.7,789.0516,-19.2,272.4664,134.8,海南省
201208,3872.5359,41.8,979.3561,-9.3,315.9676,151.7,海南省
201209,3964.8761,39.9,1051.2517,-10.9,349.2037,89.6,海南省
201210,4032.0493,38.6,1090.3325,-13.1,376.4028,79.6,海南省
201211,4283.7595,40.0,1292.8269,-4.8,451.246,75.0,海南省
201212,4411.3778,40.4,1402.852,-1.0,734.992,81.9,海南省
201301,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201302,3585.3392,23.4,241.0781,12.5,145.6695,0.0,海南省
201303,3672.128,20.9,302.7515,-16.6,174.3432,58.7,海南省
201304,3910.8058,22.2,424.2826,-6.2,197.9798,1.0,海南省
201305,4054.6751,18.9,546.8468,-11.4,212.5895,-5.4,海南省
201306,4295.2381,20.6,727.7703,-3.0,261.4407,9.4,海南省
201307,4500.1073,24.1,883.4296,12.0,276.0845,1.3,海南省
201308,4595.551,18.7,975.9235,-0.4,308.8293,-2.3,海南省
201309,4781.2038,20.6,1114.8811,6.1,328.2349,-6.0,海南省
201310,4832.7069,19.9,1171.9577,7.5,351.2227,-6.7,海南省
201311,5048.0395,17.8,1332.1632,3.0,393.5841,-12.8,海南省
201312,5173.4863,17.3,1471.6908,4.9,517.6237,-29.6,海南省
201401,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201402,4597.6494,28.2,196.4008,-18.5,136.7101,-6.2,海南省
201403,4843.9078,31.9,321.7654,6.3,158.9582,-8.8,海南省
201404,4879.9786,24.8,332.8867,-21.5,180.6977,-8.7,海南省
201405,4977.7773,22.8,408.6689,-25.3,192.1397,-9.6,海南省
201406,5109.3479,19.0,471.0177,-35.3,232.888,-10.9,海南省
201407,5244.6208,16.5,595.9252,-32.5,241.437,-12.5,海南省
201408,5524.0483,20.2,748.4548,-23.3,680.8949,120.5,海南省
201409,5638.7127,17.9,856.0925,-23.2,781.8485,138.2,海南省
201410,5770.8419,19.4,932.3324,-20.4,825.3492,135.0,海南省
201411,5883.8167,16.6,1035.7861,-22.2,844.0656,114.5,海南省
201412,6008.9088,16.1,1200.7421,-18.4,1051.9037,103.2,海南省
201501,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201502,4978.0749,8.3,119.3496,-39.2,170.4057,24.6,海南省
201503,5024.7087,3.7,173.7663,-46.0,201.9428,27.0,海南省
201504,5131.3468,5.2,283.9619,-14.7,241.4227,33.6,海南省
201505,5279.5619,6.1,423.4094,3.6,246.3375,28.2,海南省
201506,5422.7037,6.1,531.9226,12.9,278.997,19.8,海南省
201507,5610.7076,7.0,704.6553,18.2,295.4582,22.4,海南省
201508,5661.1451,2.5,746.8892,-0.2,336.8921,-50.5,海南省
201509,6132.5673,8.8,963.4927,12.5,402.4144,-48.5,海南省
201510,6238.4783,8.1,1057.6685,13.4,484.3744,-41.3,海南省
201511,6351.111,7.9,1164.3454,12.4,665.7435,-21.1,海南省
201512,6463.0714,7.6,1281.5528,6.7,918.8665,-12.6,海南省
201601,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201602,5553.3068,11.6,122.4527,2.6,189.1312,11.0,海南省
201603,5609.9917,11.6,178.8635,2.9,244.2709,21.0,海南省
201604,5683.3091,10.8,250.3456,-11.8,402.0435,66.5,海南省
201605,5816.8903,10.2,427.6636,1.0,715.1306,190.3,海南省
201606,5879.8182,8.4,488.6542,-8.1,896.0718,221.2,海南省
201607,5985.5128,6.7,594.3488,-15.7,928.0645,214.1,海南省
201608,6075.134,7.3,683.97,-8.4,986.6761,192.9,海南省
201609,6305.0472,2.8,917.9878,-4.7,1021.3882,153.8,海南省
201610,6366.1987,2.0,980.9414,-7.3,1046.0328,116.0,海南省
201611,6394.8665,0.7,1040.8717,-10.6,1173.3969,76.3,海南省
201612,6685.9627,3.4,1382.3649,7.9,1444.534,57.2,海南省
201701,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201702,5425.7906,-2.3,214.5958,75.2,268.1397,41.8,海南省
201703,5549.4753,-1.1,330.2722,84.7,321.4165,31.6,海南省
201704,5817.8708,2.4,520.5703,107.9,450.3918,12.0,海南省
201705,5994.973,3.1,675.8902,58.0,477.8442,-33.2,海南省
201706,6128.9883,4.2,818.3296,67.5,563.0565,-37.2,海南省
201707,6231.3122,4.1,921.3129,55.0,579.9223,-37.5,海南省
201708,6449.2669,6.2,1120.7342,63.9,655.153,-33.6,海南省
201709,6578.6484,4.3,1250.1157,36.2,695.2281,-31.9,海南省
201710,6708.3844,5.4,1371.5017,39.8,752.6519,-28.0,海南省
201711,6840.3662,7.0,1503.9667,44.5,811.685,-30.8,海南省
201712,6981.944,4.4,1649.7551,19.3,953.8573,-34.0,海南省
201801,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201802,5770.9399,6.4,207.7938,-3.2,122.0804,-54.5,海南省
201803,5907.1014,6.4,356.8624,8.1,142.8597,-55.6,海南省
201804,6014.5952,3.4,464.1265,-10.8,165.1427,-63.3,海南省
201805,6163.4441,2.8,612.9381,-9.3,180.1392,-62.3,海南省
201806,6354.424,3.7,752.9684,-8.0,250.7445,-55.5,海南省
201807,6553.2188,5.2,951.6632,3.3,259.3246,-55.3,海南省
201808,6754.9486,4.7,1155.0991,3.1,284.5789,-56.6,海南省
201809,6830.5259,3.8,1230.8608,-1.5,365.8779,-47.4,海南省
201810,6873.7232,2.5,1272.104,-7.2,373.8405,-50.3,海南省
201811,7004.9881,2.4,1408.4358,-6.4,465.3886,-42.7,海南省
201812,7058.8802,1.1,1520.6173,-7.8,987.3899,3.5,海南省
200801,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
200802,5509.33,35.4,593.6,19.5,114.68,-41.1,重庆市
200803,6282.18,34.2,852.5,25.5,241.3,-9.2,重庆市
200804,6620.98,29.6,1103.21,22.5,330.98,0.1,重庆市
200805,7019.7,27.8,1308.04,18.8,432.12,5.8,重庆市
200806,7267.6,23.5,1506.63,17.2,524.1,5.5,重庆市
200807,7675.66,24.5,1789.24,21.8,640.51,-0.5,重庆市
200808,7870.02,21.4,1902.49,12.4,791.02,10.9,重庆市
200809,8170.26,19.8,2036.08,6.3,922.37,14.0,重庆市
200810,8297.9,18.2,2134.19,1.5,1022.21,11.3,重庆市
200811,8508.11,16.8,2308.61,1.6,1141.36,15.5,重庆市
200812,9166.21,12.1,2857.7,-1.6,1951.35,10.3,重庆市
200901,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
200902,6692.37,21.5,532.32,-10.3,421.84,267.8,重庆市
200903,7225.33,15.0,734.2,-13.9,547.57,126.9,重庆市
200904,7549.74,14.0,916.58,-16.9,671.31,102.8,重庆市
200905,7691.42,9.6,1008.2,-22.9,732.8,69.6,重庆市
200906,8015.97,10.3,1208.66,-19.8,853.0,62.8,重庆市
200907,8237.73,7.3,1334.91,-25.4,957.16,49.4,重庆市
200908,8496.34,8.0,1510.82,-20.6,1040.78,31.6,重庆市
200909,8734.86,6.9,1720.73,-15.5,1111.07,20.5,重庆市
200910,9029.71,8.8,1907.87,-10.6,1238.43,21.2,重庆市
200911,9514.16,11.8,2311.13,0.1,1404.42,23.0,重庆市
200912,10338.12,12.8,2989.72,4.6,2384.51,22.2,重庆市
201001,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201002,7990.48,19.4,610.0,14.6,416.31,-1.3,重庆市
201003,8386.38,16.1,924.45,25.9,534.39,-2.4,重庆市
201004,8771.39,16.2,1234.34,34.7,627.72,-6.5,重庆市
201005,9313.48,21.1,1619.43,60.6,768.11,4.8,重庆市
201006,10266.64,28.1,2375.81,96.6,863.67,1.3,重庆市
201007,10586.37,28.5,2634.52,97.4,964.58,0.8,重庆市
201008,11213.05,32.0,3104.99,105.5,1116.12,7.2,重庆市
201009,11774.5,34.8,3581.69,108.1,1196.75,7.7,重庆市
201010,12326.1814,36.5,4057.6185,112.7,1396.2593,12.7,重庆市
201011,12863.9334,35.2,4549.0186,96.8,1585.8434,12.9,重庆市
201012,13744.7848,33.0,5268.757,76.2,2179.8062,-8.6,重庆市
201101,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201102,11295.7099,41.4,1186.2056,94.5,486.5601,16.9,重庆市
201103,11947.9602,42.5,1661.2095,79.7,719.9206,34.7,重庆市
201104,12324.9609,40.5,1856.745,50.4,847.6604,35.0,重庆市
201105,12995.6898,39.5,2119.0963,30.9,947.47,23.4,重庆市
201106,13339.3412,29.9,2769.0719,16.6,1143.2367,32.4,重庆市
201107,13685.0777,29.3,3142.2784,19.3,1253.2879,29.9,重庆市
201108,14029.9959,25.1,3422.4337,10.2,1325.5453,18.8,重庆市
201109,14615.4294,24.1,3866.4738,8.0,1436.6463,20.0,重庆市
201110,15049.4463,22.1,4240.7302,4.5,1671.7389,19.7,重庆市
201111,15474.3178,20.3,4644.1512,2.1,2006.6696,26.5,重庆市
201112,15923.8406,15.9,5214.4185,-1.0,2826.7842,29.7,重庆市
201201,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201202,12872.3819,14.0,469.2125,-60.4,425.7866,-12.5,重庆市
201203,13004.9708,8.8,1052.8153,-36.6,747.0099,3.8,重庆市
201204,13137.1244,6.6,1436.7385,-22.6,920.5531,8.6,重庆市
201205,13635.7948,4.9,1795.6586,-15.3,1060.7748,12.0,重庆市
201206,14005.9297,5.0,2113.702,-23.7,1257.1036,10.0,重庆市
201207,14429.6364,5.4,2407.9731,-23.4,1419.6863,13.3,重庆市
201208,15200.2073,8.3,2943.1222,-14.0,1578.6693,19.1,重庆市
201209,15890.4078,8.7,3225.2838,-16.6,1854.3111,29.1,重庆市
201210,16091.9423,6.9,3532.0091,-16.7,2407.3486,44.0,重庆市
201211,16556.6089,7.0,3945.4665,-15.0,2718.2452,35.5,重庆市
201212,16997.8502,6.7,4345.1427,-16.7,3386.3514,19.8,重庆市
201301,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201302,13080.4203,1.6,572.1906,21.9,473.4981,11.2,重庆市
201303,14297.6691,9.9,969.4852,-7.9,639.2663,-14.4,重庆市
201304,14893.0855,13.4,1460.4772,1.7,743.4924,-19.2,重庆市
201305,15456.8524,13.4,1842.7368,2.6,951.6977,-10.3,重庆市
201306,16138.3891,15.2,2639.298,24.9,1190.6337,-5.3,重庆市
201307,16782.4554,16.3,3201.666,33.0,1355.2739,-4.5,重庆市
201308,17151.7272,12.8,3595.6652,22.2,1455.8645,-7.8,重庆市
201309,17636.596,11.0,4059.3053,25.9,1587.7991,-14.4,重庆市
201310,18027.3661,12.0,4305.2384,21.9,1871.3757,-22.3,重庆市
201311,18884.1346,14.1,5014.6606,27.1,2140.2542,-21.3,重庆市
201312,19248.9455,13.2,5387.5951,24.0,2867.4528,-15.3,重庆市
201401,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201402,15778.456,20.6,489.7927,-14.4,497.226,5.0,重庆市
201403,16132.6009,12.8,724.9621,-25.2,710.118,11.1,重庆市
201404,16853.21,13.2,1164.2252,-20.3,798.2269,7.4,重庆市
201405,17298.0197,11.9,1496.9284,-18.8,869.115,-8.7,重庆市
201406,17889.4896,10.9,2086.7173,-20.9,1130.0817,-5.1,重庆市
201407,18352.6076,9.4,2520.5206,-21.3,1348.9057,-0.5,重庆市
201408,18816.5573,9.7,2874.567,-20.1,1455.2389,0.0,重庆市
201409,19198.3886,8.9,3264.8496,-19.6,1615.0708,1.7,重庆市
201410,19672.2227,9.1,3657.2121,-15.1,1794.6868,-4.1,重庆市
201411,19966.0365,5.7,3921.1763,-21.8,2064.2164,-3.6,重庆市
201412,20294.4938,5.4,4275.9579,-20.6,2771.5505,-3.3,重庆市
201501,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201502,15637.8453,-0.9,286.5254,-41.5,323.6877,-34.9,重庆市
201503,15900.4361,-1.4,485.8649,-33.0,452.7981,-36.2,重庆市
201504,16241.0285,-3.6,813.1325,-30.2,554.7864,-30.5,重庆市
201505,16699.7035,-3.5,1213.8956,-18.9,740.0265,-14.9,重庆市
201506,17116.4048,-4.3,1618.5541,-22.4,1192.9342,5.6,重庆市
201507,17528.6203,-4.5,1962.7103,-22.1,1356.5768,0.6,重庆市
201508,17886.3982,-4.9,2254.1206,-21.6,1537.8093,5.7,重庆市
201509,18275.6324,-4.8,2589.004,-20.7,1823.0832,12.9,重庆市
201510,18553.9066,-5.7,2832.8753,-22.5,2064.0618,15.0,重庆市
201511,18987.113,-4.9,3247.8736,-17.2,2576.7071,24.8,重庆市
201512,19390.315,-4.5,3668.9204,-14.2,3185.8974,15.0,重庆市
201601,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201602,15303.2229,-2.1,314.983,9.9,414.5269,28.1,重庆市
201603,15514.7289,-2.4,584.9987,20.4,596.8959,31.8,重庆市
201604,15835.079,-2.5,896.2058,10.2,747.8665,34.8,重庆市
201605,16109.1129,-3.5,1164.2017,-4.1,1004.3714,35.7,重庆市
201606,16429.3327,-4.0,1499.2045,-7.4,1461.9243,22.5,重庆市
201607,16672.9616,-4.9,1727.0366,-12.0,1742.659,28.5,重庆市
201608,16847.5273,-5.8,1901.2768,-15.7,1917.5248,24.7,重庆市
201609,17155.762,-6.1,2207.2663,-14.7,2135.9058,17.2,重庆市
201610,17418.1136,-6.1,2453.2503,-13.4,2299.5616,11.4,重庆市
201611,17629.5237,-7.2,2666.178,-17.9,2513.5941,-2.4,重庆市
201612,17932.6859,-7.5,2998.921,-18.3,3083.9998,-3.2,重庆市
201701,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201702,13977.4315,-8.7,420.403,33.5,361.8448,-12.7,重庆市
201703,14154.1681,-8.8,682.4523,16.7,661.5779,10.8,重庆市
201704,14341.2907,-9.4,907.6677,1.3,789.4723,5.6,重庆市
201705,14524.0205,-9.8,1116.3764,-4.1,951.4349,-5.3,重庆市
201706,14894.7117,-9.3,1616.1816,7.8,1364.2999,-6.7,重庆市
201707,15172.153,-9.0,1889.258,9.4,1481.0681,-15.0,重庆市
201708,15644.9329,-7.1,2365.0984,24.4,1600.298,-16.5,重庆市
201709,16029.7024,-6.6,2768.2866,25.4,1755.6557,-17.8,重庆市
201710,16232.1933,-6.8,2984.1334,21.6,1924.6602,-16.3,重庆市
201711,16569.0118,-6.0,3401.8372,27.6,2760.8828,9.8,重庆市
201712,16747.92,-6.6,3759.6264,25.4,3316.3669,7.5,重庆市
201801,0.0,0.0,0.0,0.0,0.0,0.0,重庆市
201802,13249.4648,-5.2,508.235,20.9,355.5992,-1.7,重庆市
201803,14008.5999,-1.0,1277.0953,87.1,452.2625,-31.6,重庆市
201804,14377.9697,0.3,1626.7522,79.2,553.955,-29.8,重庆市
201805,14846.6961,2.2,2120.4947,89.9,601.6976,-36.8,重庆市
201806,15332.0738,2.9,2592.725,60.4,820.7971,-39.8,重庆市
201807,15717.452,3.6,2976.5755,57.6,939.1236,-36.6,重庆市
201808,16109.1993,3.0,3340.5829,41.2,1030.9366,-35.6,重庆市
201809,16735.0627,4.4,3904.727,41.1,1203.4192,-31.5,重庆市
201810,17125.9494,5.5,4291.4279,43.8,1366.3654,-29.0,重庆市
201811,17585.181,6.1,4798.4608,41.1,1640.4977,-40.6,重庆市
201812,17859.4179,6.6,5145.1979,36.9,2784.6376,-16.0,重庆市
200801,0.0,0.0,0.0,0.0,0.0,0.0,四川省
200802,8222.99,46.4,581.33,20.1,179.64,-6.2,四川省
200803,9224.36,41.1,1346.3,29.2,364.89,35.4,四川省
200804,9985.76,44.4,1723.07,33.0,480.32,28.1,四川省
200805,10265.15,34.9,1949.58,11.4,583.67,14.6,四川省
200806,10988.22,33.5,2401.2,6.9,715.09,2.8,四川省
200807,11435.6,30.5,2671.03,-0.1,836.82,1.1,四川省
200808,11762.8,28.0,2925.28,1.8,1001.13,-1.4,四川省
200809,12045.89,25.9,3172.73,-0.1,1144.56,-0.6,四川省
200810,12362.56,22.9,3428.51,-3.7,1306.14,2.2,四川省
200811,12644.29,19.8,3665.15,-5.7,1467.35,-1.2,四川省
200812,13031.87,15.1,3919.1,-13.4,2524.56,-2.6,四川省
200901,0.0,0.0,0.0,0.0,0.0,0.0,四川省
200902,8557.62,4.1,400.38,-31.1,236.55,31.7,四川省
200903,9928.09,7.6,871.76,-35.2,436.05,19.5,四川省
200904,10580.83,6.0,1163.48,-32.5,694.45,44.6,四川省
200905,10987.39,7.0,1481.89,-24.0,842.96,44.4,四川省
200906,11718.82,6.6,1793.12,-25.3,1065.83,49.0,四川省
200907,11972.45,4.7,1988.04,-25.6,1240.93,48.3,四川省
200908,12505.7,6.3,2355.66,-19.5,1518.15,51.6,四川省
200909,13009.92,8.0,2705.21,-14.7,1663.73,45.4,四川省
200910,13435.06,8.7,3014.08,-12.1,1839.81,40.9,四川省
200911,13998.98,10.7,3720.09,1.5,2160.0,47.2,四川省
200912,14680.52,12.9,4210.24,-0.2,3520.52,21.2,四川省
201001,0.0,0.0,0.0,0.0,0.0,0.0,四川省
201002,9519.59,11.2,822.68,105.5,476.58,101.5,四川省
201003,11507.26,15.9,2088.45,139.6,738.16,69.3,四川省
201004,12156.0,14.9,2439.82,109.7,864.29,24.5,四川省
201005,12456.32,13.4,2635.63,77.9,1022.17,21.3,四川省
201006,13160.77,12.3,3129.26,74.5,1198.04,12.4,四川省
201007,13715.58,14.6,3544.64,78.3,1496.63,20.6,四川省
201008,14246.26,13.9,3888.45,65.1,1632.16,7.5,四川省
201009,14743.03,13.3,4286.76,58.5,1769.69,6.4,四川省
201010,15253.091,13.5,4735.9598,57.1,1908.4758,3.7,四川省
201011,15927.8876,13.8,5312.2575,42.8,2120.4592,-1.8,四川省
201012,17289.7351,17.1,6270.7948,42.2,3390.0092,-7.9,四川省
201101,0.0,0.0,0.0,0.0,0.0,0.0,四川省
201102,13806.1739,45.0,722.8541,-12.1,493.9191,3.6,四川省
201103,14917.6775,29.6,1503.1097,-28.0,763.416,3.4,四川省
201104,15584.4195,28.2,2014.819,-17.4,925.2401,7.1,四川省
201105,16019.9742,28.6,2276.8673,-13.6,1120.1062,9.6,四川省
201106,17151.3805,30.3,3181.8592,1.7,1308.859,9.2,四川省
