月份,住宅建设投资额_累计值,住宅建设投资额_累计增长,住宅施工面积_累计值,住宅施工面积_累计增长,住宅竣工面积_累计值,住宅竣工面积_累计增长,地区
201004,178.0248,14.6,5245.6186,37.7,439.5086,6.8,云南省
201005,186.3823,-6.6,5309.2332,21.7,371.9357,-26.1,云南省
201006,306.9315,10.6,5852.5006,19.2,620.7842,6.7,云南省
201007,356.6687,4.9,6109.607,20.6,685.1075,-2.5,云南省
201008,419.238,7.9,6699.0979,18.0,746.3555,-22.7,云南省
201009,463.4279,-1.9,6671.7538,5.0,844.6815,-26.6,云南省
201010,528.9908,-1.3,6989.1313,5.8,914.6606,-29.6,云南省
201011,595.7247,-0.3,7314.0777,7.2,1033.5606,-28.0,云南省
201012,761.533,11.1,8949.7776,18.9,2024.3071,-6.2,云南省
201101,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201102,81.941,24.6,3866.8867,11.8,97.0276,-50.3,云南省
201103,150.8793,36.7,5027.6022,1.9,266.547,-24.3,云南省
201104,226.1653,25.2,5490.1484,-1.4,316.1047,-29.7,云南省
201105,302.4354,55.5,5970.6766,3.5,360.744,-11.9,云南省
201106,409.5952,30.3,6918.6042,10.9,479.0448,-27.1,云南省
201107,483.5928,32.0,7360.2692,12.1,618.0708,-17.4,云南省
201108,568.1639,32.5,7781.4272,9.5,723.3374,-28.0,云南省
201109,668.2262,41.7,8374.963,19.4,870.7186,-17.6,云南省
201110,768.7618,42.9,8817.0464,20.2,971.783,-13.4,云南省
201111,874.4118,44.8,9053.5365,18.3,1060.6907,-14.1,云南省
201112,1026.2518,34.5,9620.2363,3.7,1681.89,-26.7,云南省
201201,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201202,113.5333,38.6,6074.0023,57.1,234.4724,141.7,云南省
201203,226.8434,50.3,7364.719,46.5,383.7045,44.0,云南省
201204,338.7275,49.8,8447.6934,53.9,432.9405,37.0,云南省
201205,450.7135,49.0,9013.3104,51.0,514.7417,42.7,云南省
201206,602.9868,47.2,9560.3912,38.2,656.0045,36.9,云南省
201207,714.9408,47.8,10237.8907,39.1,840.4863,36.0,云南省
201208,824.7975,45.2,10771.627,38.4,950.5162,31.4,云南省
201209,989.486,48.1,11364.2799,35.7,1097.1971,26.0,云南省
201210,1115.4918,45.1,12409.7069,40.7,1382.126,42.2,云南省
201211,1268.4764,45.1,13030.7545,43.9,1588.6942,49.8,云南省
201212,1446.2378,39.4,13631.3721,36.3,2426.1969,37.2,云南省
201301,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201302,171.1022,50.7,9768.5996,60.8,465.6879,98.6,云南省
201303,323.5596,42.6,10943.196,48.6,575.9465,50.1,云南省
201304,479.9277,41.7,11710.1839,38.6,727.0027,67.9,云南省
201305,661.6906,46.8,12622.6509,40.0,949.328,84.4,云南省
201306,868.1755,44.0,13326.6851,39.4,1100.318,67.7,云南省
201307,1023.2314,43.1,13855.9971,35.3,1290.1214,53.5,云南省
201308,1188.1749,44.1,14238.6514,32.2,1522.0677,60.1,云南省
201309,1412.8366,42.8,15087.5841,32.8,1882.9296,71.6,云南省
201310,1621.2441,45.3,15550.9135,25.3,2133.2138,54.3,云南省
201311,1791.5312,41.2,16235.9523,24.6,2385.2201,50.1,云南省
201312,2020.783,41.1,16691.4066,22.4,3052.7909,29.6,云南省
201401,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201402,171.7368,0.4,10891.0767,11.5,261.3646,-43.9,云南省
201403,354.3061,9.5,11608.559,6.1,520.2513,-9.7,云南省
201404,523.9355,9.2,12189.3123,4.1,694.9891,-4.4,云南省
201405,723.8105,9.4,12778.9037,1.2,794.7937,-16.3,云南省
201406,961.9119,10.8,13577.8402,1.9,932.8028,-15.2,云南省
201407,1138.7076,11.3,14029.9595,1.3,1037.4294,-19.6,云南省
201408,1292.0238,8.7,14534.2821,2.1,1091.6542,-28.3,云南省
201409,1517.2947,7.4,15144.7626,0.4,1239.0135,-34.2,云南省
201410,1744.3431,7.6,15804.0615,1.6,1421.0321,-33.4,云南省
201411,1981.5699,10.6,16918.7709,4.2,1755.957,-26.4,云南省
201412,2202.6769,9.0,17267.1266,3.3,2415.5537,-21.1,云南省
201501,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201502,192.4038,12.0,12623.5714,15.9,400.9677,53.4,云南省
201503,376.7865,6.3,13118.0106,13.0,699.8351,34.5,云南省
201504,532.9903,1.7,13895.7249,14.0,807.521,16.2,云南省
201505,694.2353,-4.1,14322.1556,12.1,962.1377,21.1,云南省
201506,967.0314,0.5,15223.2154,12.1,1227.5412,31.6,云南省
201507,1118.1037,-1.8,15695.6598,11.9,1399.3976,34.9,云南省
201508,1303.8244,0.9,16116.5457,10.9,1680.8636,54.0,云南省
201509,1505.4928,-0.8,16958.4096,12.0,2061.7121,66.4,云南省
201510,1766.4031,1.3,17833.3949,12.8,2664.2794,87.5,云南省
201511,2024.8526,2.2,18405.8007,8.8,3263.9142,85.9,云南省
201512,2202.8087,-0.2,18710.2739,8.2,4702.2929,90.3,云南省
201601,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201602,204.7977,6.4,12534.1315,-0.7,368.7036,-8.0,云南省
201603,416.2843,10.5,13177.3471,0.5,570.6614,-18.5,云南省
201604,582.4729,9.3,13997.3664,0.7,831.8804,3.0,云南省
201605,787.1806,13.4,14642.8297,2.2,1228.0346,27.6,云南省
201606,1097.0889,13.4,15505.7547,1.9,1561.1737,27.2,云南省
201607,1291.5075,15.5,16159.6431,3.0,1798.0294,28.5,云南省
201608,1472.5255,12.9,17372.1172,7.8,2102.4439,25.1,云南省
201609,1734.2891,15.2,18604.2284,9.7,2527.7933,22.6,云南省
201610,1972.0514,11.6,19580.7633,9.8,3062.3832,14.9,云南省
201611,2276.5599,12.4,20264.5409,10.1,4056.7801,24.3,云南省
201612,2515.1266,14.2,20977.0507,12.1,5580.9795,18.7,云南省
201701,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201702,197.6443,-3.5,13177.3258,5.1,594.2397,61.2,云南省
201703,404.2047,-2.9,13722.0777,4.1,1116.2709,95.6,云南省
201704,562.0189,-3.5,14112.3738,0.8,1333.1254,60.3,云南省
201705,728.1066,-7.5,14534.6554,-0.7,1568.8213,27.8,云南省
201706,993.1965,-9.5,15266.3323,-1.5,1934.4941,23.9,云南省
201707,1146.0826,-11.3,15527.6719,-3.9,2348.5805,30.6,云南省
201708,1316.9914,-10.6,15901.8031,-8.5,2609.6891,24.1,云南省
201709,1554.9524,-10.3,16575.8663,-10.9,2972.6081,17.6,云南省
201710,1828.3677,-7.3,17157.9726,-12.4,3436.1671,12.2,云南省
201711,2105.5279,-7.5,17782.8101,-12.2,4068.5442,0.3,云南省
201712,2329.3153,-7.4,18310.9634,-12.7,5148.2089,-7.8,云南省
201801,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201802,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201803,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201804,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201805,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201806,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201807,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201808,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201809,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201810,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201811,0.0,0.0,0.0,0.0,0.0,0.0,云南省
201812,0.0,0.0,0.0,0.0,0.0,0.0,云南省
200801,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
200802,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
200803,1.0684,848.0,55.6925,-36.5,0.18,-95.3,西藏自治区
200804,4.3291,230.9,95.0842,-21.4,0.33,-94.7,西藏自治区
200805,8.1666,172.4,146.1075,28.4,9.493,-33.5,西藏自治区
200806,9.4593,45.9,179.395,11.8,27.602,62.1,西藏自治区
200807,15.4747,40.8,208.5574,2.6,36.2683,41.2,西藏自治区
200808,19.6182,32.7,215.2538,-3.8,39.0122,18.5,西藏自治区
200809,24.0681,24.7,240.1651,3.2,57.9337,17.8,西藏自治区
200810,29.0271,17.9,246.7523,0.1,66.3932,4.7,西藏自治区
200811,32.5863,20.8,252.9451,2.1,81.0984,-28.5,西藏自治区
200812,33.4229,-9.3,257.0769,-21.8,86.4057,-52.3,西藏自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
200902,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
200903,0.2121,-80.1,32.2552,-42.1,0.05,-72.2,西藏自治区
200904,2.1621,-50.1,95.1973,0.1,1.3047,295.4,西藏自治区
200905,5.8285,-28.6,183.0748,25.3,19.9152,109.8,西藏自治区
200906,9.4362,-0.2,273.2992,52.3,38.7559,40.4,西藏自治区
200907,13.6636,-11.7,327.6487,57.1,25.7834,-28.9,西藏自治区
200908,19.6542,0.2,364.5267,69.3,34.6278,-11.2,西藏自治区
200909,21.4213,-11.0,351.4226,46.3,61.7346,6.6,西藏自治区
200910,23.5277,-18.9,353.5693,43.3,81.8274,23.2,西藏自治区
200911,26.5262,-18.6,456.6223,80.5,94.802,16.9,西藏自治区
200912,28.3635,-33.8,344.634,14.2,94.1715,-12.5,西藏自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201002,0.005,0.0,1.1603,0.0,0.0,0.0,西藏自治区
201003,0.821,287.1,35.1102,8.9,4.8239,9547.8,西藏自治区
201004,1.4312,-33.8,48.1947,-49.4,4.8239,269.7,西藏自治区
201005,3.3232,-43.0,85.0028,-53.6,5.4764,-72.5,西藏自治区
201006,6.3955,-32.2,196.5489,-28.1,9.5555,-75.3,西藏自治区
201007,8.9767,-34.3,216.7498,-33.8,74.2299,187.9,西藏自治区
201008,13.2942,-32.4,325.7709,-10.6,81.0362,134.0,西藏自治区
201009,15.6831,-26.8,337.1732,-4.1,91.6847,48.5,西藏自治区
201010,19.0954,-18.8,341.7735,-3.3,94.4265,15.4,西藏自治区
201011,20.883,-21.3,344.1501,-24.6,107.087,13.0,西藏自治区
201012,21.3501,-25.6,345.351,-15.0,113.3381,-40.0,西藏自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201102,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201103,1.8931,9.4,77.7063,-25.9,1.3334,-72.1,西藏自治区
201104,3.828,6.0,150.426,-19.9,1.952,-59.2,西藏自治区
201105,6.6505,-26.1,200.8357,-21.6,7.5789,114.8,西藏自治区
201106,10.9274,-18.4,269.2918,-25.8,16.5634,187.2,西藏自治区
201107,13.4658,-26.3,291.4123,-36.7,16.7134,-77.3,西藏自治区
201108,16.7,-27.6,376.0624,-34.6,19.0295,-76.3,西藏自治区
201109,19.934,-25.7,491.5901,-18.4,33.0576,-63.6,西藏自治区
201110,24.3198,-22.4,495.2347,-18.6,93.4675,-0.4,西藏自治区
201111,28.059,-29.4,525.1734,-22.7,171.3868,-56.2,西藏自治区
201112,28.1246,-29.9,527.905,-22.6,334.214,-15.9,西藏自治区
201201,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201202,0.2021,0.0,12.6682,0.0,0.0,0.0,西藏自治区
201203,1.5231,-19.5,46.6141,-40.0,6.4561,0.0,西藏自治区
201204,3.3221,-13.2,180.17,19.8,6.7659,246.6,西藏自治区
201205,9.3687,40.9,247.4309,23.2,17.0534,125.0,西藏自治区
201206,15.2511,39.6,301.8358,12.1,17.4459,5.3,西藏自治区
201207,20.3716,51.3,331.1071,13.6,40.2773,141.0,西藏自治区
201208,25.9048,55.1,446.1457,18.6,40.8823,114.8,西藏自治区
201209,31.0717,55.9,502.7416,2.3,59.9789,81.4,西藏自治区
201210,35.7734,47.1,528.4616,6.7,143.3681,53.4,西藏自治区
201211,37.9438,35.2,559.1465,6.5,219.2417,27.9,西藏自治区
201212,39.0415,38.8,561.7301,3.3,339.154,1.5,西藏自治区
201301,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201302,0.0676,-66.6,25.1792,98.8,0.0,0.0,西藏自治区
201303,1.915,25.7,100.3114,115.2,0.756,-88.3,西藏自治区
201304,3.7777,13.7,165.338,-8.2,1.0259,-84.8,西藏自治区
201305,5.3573,-42.8,194.4757,-21.4,1.0259,-94.0,西藏自治区
201306,8.3477,-45.3,217.5928,-27.9,2.2911,-86.9,西藏自治区
201307,14.2955,-29.8,272.396,-17.7,3.2715,-91.9,西藏自治区
201308,16.2697,-37.2,282.9537,-36.6,3.5878,-91.2,西藏自治区
201309,21.1426,-32.0,290.458,-42.2,54.8521,-8.5,西藏自治区
201310,23.186,-35.2,299.6177,-43.3,57.2683,-60.1,西藏自治区
201311,25.3197,-33.3,325.0053,-41.9,73.0654,-66.7,西藏自治区
201312,28.1026,-28.0,367.8326,-34.5,195.3982,-42.4,西藏自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201402,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201403,0.3537,-81.5,76.9406,-23.3,18.8761,0.0,西藏自治区
201404,2.803,-25.8,170.2808,3.0,19.7661,1826.7,西藏自治区
201405,7.9906,49.2,324.4192,66.8,50.0028,0.0,西藏自治区
201406,14.5102,73.8,385.9613,77.4,59.2405,2485.7,西藏自治区
201407,22.8899,60.1,437.9351,60.8,59.2405,0.0,西藏自治区
201408,31.8657,95.9,466.1261,64.7,59.4205,0.0,西藏自治区
201409,41.4918,96.2,522.1229,79.8,69.076,25.9,西藏自治区
201410,52.1651,125.0,544.0027,81.6,88.3278,54.2,西藏自治区
201411,59.2275,133.9,561.4784,72.8,257.4921,252.4,西藏自治区
201412,61.498,118.8,569.3687,54.8,279.4917,43.0,西藏自治区
201501,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201502,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201503,0.8645,0.0,146.3943,90.3,0.0,0.0,西藏自治区
201504,5.3099,89.4,192.5457,13.1,7.1699,-63.7,西藏自治区
201505,10.2696,28.5,232.6826,-28.3,10.7329,-78.5,西藏自治区
201506,20.7987,43.3,329.0569,-14.7,14.4028,-75.7,西藏自治区
201507,28.9099,26.3,380.8298,-13.0,30.5129,-48.5,西藏自治区
201508,39.3956,23.6,417.2683,-10.5,63.4497,6.8,西藏自治区
201509,54.0922,30.4,484.0959,-7.3,75.0206,8.6,西藏自治区
201510,61.8723,18.6,490.8756,-9.8,96.1144,8.8,西藏自治区
201511,66.3287,12.0,503.4806,-10.3,158.0585,-38.6,西藏自治区
201512,68.094,10.6,504.9753,-13.1,163.4121,-44.4,西藏自治区
201601,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201602,0.2818,172.3,187.118,36.2,0.0,0.0,西藏自治区
201603,2.804,224.3,208.6516,42.5,0.38,0.0,西藏自治区
201604,9.2971,75.1,244.8853,27.2,1.7869,-75.1,西藏自治区
201605,16.1074,56.8,283.9301,22.0,4.2439,-60.5,西藏自治区
201606,23.3197,12.1,307.9608,-6.4,6.3044,-56.2,西藏自治区
201607,36.7894,27.3,342.8495,-10.0,17.7908,-41.7,西藏自治区
201608,51.4291,30.5,352.5921,-15.5,21.5828,-66.0,西藏自治区
201609,54.7362,1.2,351.7929,-27.3,22.5674,-69.9,西藏自治区
201610,69.3603,12.1,398.9331,-18.7,58.6908,-38.9,西藏自治区
201611,73.3171,10.5,392.081,-22.1,73.8934,-53.2,西藏自治区
201612,70.996,4.3,380.5953,-24.6,73.0307,-55.3,西藏自治区
201701,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201702,0.4425,57.0,103.9059,-44.5,0.0,0.0,西藏自治区
201703,2.525,-10.0,110.6559,-47.0,1.1,189.5,西藏自治区
201704,5.998,-35.5,160.7616,-34.4,5.574,211.9,西藏自治区
201705,10.0044,-37.9,182.8725,-35.6,22.1267,421.4,西藏自治区
201706,22.9226,-1.7,245.6815,-20.2,32.2172,411.0,西藏自治区
201707,29.565,-19.6,258.4538,-24.6,19.1785,7.8,西藏自治区
201708,35.9059,-30.2,287.8969,-18.3,25.8883,19.9,西藏自治区
201709,45.0352,-17.7,312.8832,-11.1,42.3676,87.7,西藏自治区
201710,62.663,-9.7,364.2947,-8.7,82.3368,40.3,西藏自治区
201711,67.014,-8.6,374.9388,-4.4,109.9942,48.9,西藏自治区
201712,71.1022,0.1,379.7323,-0.2,122.297,67.5,西藏自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201802,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201803,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201804,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201805,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201806,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201807,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201808,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201809,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201810,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201811,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
201812,0.0,0.0,0.0,0.0,0.0,0.0,西藏自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
200802,30.9341,62.7,2225.74,88.0,72.07,630.7,陕西省
200803,90.3592,56.6,3173.3264,-5.3,158.4009,147.3,陕西省
200804,155.8046,44.4,4409.9424,40.0,183.5002,117.9,陕西省
200805,235.7756,42.4,4855.7146,39.6,240.5006,47.2,陕西省
200806,380.2941,40.2,5702.9076,39.3,323.3489,19.9,陕西省
200807,461.8516,37.7,5928.3413,31.5,438.2637,33.2,陕西省
200808,549.3099,41.0,6311.7218,34.3,487.4333,34.2,陕西省
200809,648.1989,40.7,6707.0258,32.5,543.9745,24.0,陕西省
200810,742.9512,36.9,7044.5598,34.0,573.9224,11.8,陕西省
200811,832.9272,35.3,7459.5304,36.4,842.9086,35.5,陕西省
200812,889.5871,27.0,7701.387,27.5,1615.3225,-7.8,陕西省
200901,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
200902,47.39,53.2,3173.31,42.6,56.99,-20.9,陕西省
200903,122.8327,35.9,5001.6811,57.6,175.8523,11.0,陕西省
200904,214.5146,37.7,5765.8829,30.7,287.7877,56.8,陕西省
200905,334.3458,41.8,6701.3735,38.0,349.9893,45.5,陕西省
200906,495.1649,30.2,10634.2068,86.5,448.1757,38.6,陕西省
200907,598.5114,29.6,11145.8625,88.0,599.0619,36.7,陕西省
200908,683.6531,24.5,11415.2541,80.9,699.8094,43.6,陕西省
200909,813.7563,25.5,12173.5729,81.5,920.1473,69.2,陕西省
200910,934.9835,25.8,12779.0523,81.4,1020.1105,77.7,陕西省
200911,1028.8261,23.5,13047.8052,74.9,1131.5025,34.2,陕西省
200912,1092.6734,21.0,13583.0862,71.3,1811.4267,0.7,陕西省
201001,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201002,57.6824,21.7,5926.5487,49.2,90.2582,58.4,陕西省
201003,140.5149,14.4,7182.1198,43.6,181.896,3.4,陕西省
201004,238.7008,11.3,7875.6841,36.6,227.4126,-21.0,陕西省
201005,375.361,12.3,8726.5517,30.2,335.7009,-4.1,陕西省
201006,581.641,17.5,10154.9021,-4.5,418.3431,-6.7,陕西省
201007,690.0734,15.3,10286.4246,-7.7,530.1673,-11.5,陕西省
201008,810.641,18.6,10810.0042,-5.3,604.5914,-13.6,陕西省
201009,972.7059,19.5,11522.519,-5.3,679.6228,-26.1,陕西省
201010,1119.46,19.7,12313.5276,-3.6,777.6599,-23.8,陕西省
201011,1217.525,18.3,12604.5398,-3.4,855.7373,-24.4,陕西省
201012,1334.2579,22.3,13100.4095,-3.7,1239.9504,-32.7,陕西省
201101,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201102,68.0021,17.5,7641.5909,30.4,63.2826,-28.3,陕西省
201103,175.5864,24.6,8983.8878,25.0,159.3947,-13.7,陕西省
201104,304.9157,29.8,9614.0564,24.6,191.5482,-16.6,陕西省
201105,458.8441,24.9,10418.454,23.0,322.6024,-9.7,陕西省
201106,708.481,31.1,11896.7015,23.9,374.393,-10.9,陕西省
201107,879.4595,34.4,12762.6104,30.1,460.3468,-13.4,陕西省
201108,1031.1395,33.5,13275.2796,28.8,631.5683,4.7,陕西省
201109,1208.9721,32.0,13736.6917,26.0,747.9532,10.1,陕西省
201110,1365.9917,28.9,14257.688,22.2,986.0312,27.6,陕西省
201111,1511.3806,29.2,15000.9664,24.8,1134.7342,35.2,陕西省
201112,1682.539,27.6,15171.715,17.9,1734.3019,36.4,陕西省
201201,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201202,116.3547,71.1,9730.7256,27.3,188.3995,197.7,陕西省
201203,235.2465,34.0,10630.3161,18.3,488.6747,0.0,陕西省
201204,374.8687,22.9,11457.8395,19.2,580.6424,203.1,陕西省
201205,596.0376,29.9,12496.3873,19.9,765.1936,137.2,陕西省
201206,853.5295,20.5,13666.3663,14.9,1016.2586,171.4,陕西省
201207,1025.2011,16.6,14106.7468,10.5,1117.8228,142.8,陕西省
201208,1205.6232,16.9,15297.3706,15.2,1293.9504,104.9,陕西省
201209,1462.0585,20.9,15913.4025,15.8,1505.0197,101.2,陕西省
201210,1667.244,22.1,16634.4879,16.7,1788.7891,81.4,陕西省
201211,1901.1374,25.8,17637.003,17.6,2021.3657,78.1,陕西省
201212,2127.0451,27.1,18158.2366,18.6,2843.2703,55.3,陕西省
201301,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201302,155.0741,33.3,12392.8385,27.4,319.7935,69.7,陕西省
201303,308.2267,31.0,13347.0031,25.6,422.9381,-13.5,陕西省
201304,473.8364,26.4,14045.6947,22.6,543.0731,-6.5,陕西省
201305,692.6384,16.2,14563.729,16.5,644.6531,-15.8,陕西省
201306,1012.3509,18.6,15469.6737,13.2,849.5849,-16.4,陕西省
201307,1213.7835,18.4,15992.4908,13.4,1085.6754,-2.9,陕西省
201308,1421.2245,17.9,16569.8771,8.3,1260.6907,-2.6,陕西省
201309,1669.681,14.2,17215.2756,8.2,1494.5477,-0.7,陕西省
201310,1888.3009,13.3,17603.4664,5.8,1659.5926,-7.2,陕西省
201311,2144.5882,12.8,18646.3039,5.7,1910.6236,-5.5,陕西省
201312,2353.5865,10.4,19149.6547,5.3,2720.4742,-6.6,陕西省
201401,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201402,162.8652,5.0,13737.0599,10.8,222.1252,-30.5,陕西省
201403,341.1756,10.7,14431.6125,8.1,409.0919,-3.3,陕西省
201404,529.9009,11.8,15119.5853,7.6,585.7435,7.9,陕西省
201405,751.242,8.5,15712.952,7.9,856.5203,32.9,陕西省
201406,1089.9939,7.7,16741.5806,8.2,1149.2927,35.3,陕西省
201407,1299.3013,7.0,17052.0756,6.6,1322.2862,21.8,陕西省
201408,1547.2962,8.9,17964.707,8.4,1423.077,12.9,陕西省
201409,1829.0482,9.5,18492.5155,7.4,1607.3354,7.5,陕西省
201410,2065.8578,9.4,18894.622,7.3,1931.7675,16.4,陕西省
201411,2301.0731,7.3,19552.2176,4.9,2387.7174,25.0,陕西省
201412,2511.7028,6.7,20112.8869,5.0,3457.4953,26.7,陕西省
201501,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201502,161.3247,-0.9,13927.5225,1.4,168.6253,-24.1,陕西省
201503,300.6733,-11.9,13935.5814,-3.4,253.3393,-38.1,陕西省
201504,480.3135,-9.4,15098.5626,-0.1,335.0414,-42.8,陕西省
201505,708.0876,-5.7,15785.0837,0.5,469.3528,-45.2,陕西省
201506,1006.1715,-7.7,16682.2958,-0.4,703.5874,-38.8,陕西省
201507,1208.9278,-7.0,17177.6282,0.7,847.2446,-35.9,陕西省
201508,1421.6538,-8.1,17481.9642,-2.7,1031.7302,-27.5,陕西省
201509,1662.102,-9.1,18088.3454,-2.2,1338.8441,-16.7,陕西省
201510,1881.2909,-8.9,18504.9494,-2.1,1800.5866,-6.8,陕西省
201511,2084.1799,-9.4,18998.5091,-2.8,2071.7195,-13.2,陕西省
201512,2274.4878,-9.5,19222.2105,-4.3,2777.2009,-18.8,陕西省
201601,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201602,138.5997,-14.1,13657.2735,-1.9,258.8333,53.5,陕西省
201603,289.7403,-3.6,14040.5115,0.8,407.078,60.7,陕西省
201604,430.2289,-10.4,14383.9003,-4.7,529.4397,58.0,陕西省
201605,615.2598,-13.1,14827.4053,-6.1,763.017,62.6,陕西省
201606,1000.9285,-0.5,15766.3011,-5.5,909.8638,29.3,陕西省
201607,1230.1655,1.8,16546.1403,-3.7,1046.683,23.5,陕西省
201608,1469.5002,3.4,17083.4772,-2.3,1184.5075,14.8,陕西省
201609,1711.2737,3.0,17741.1731,-1.9,1351.6281,1.0,陕西省
201610,1913.1966,1.7,18259.3744,-1.3,1620.3933,-10.0,陕西省
201611,2116.705,1.6,18563.5799,-2.3,1912.6651,-7.7,陕西省
201612,2344.553,3.1,18942.0467,-1.5,2595.1122,-6.6,陕西省
201701,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201702,145.8327,5.2,14782.0443,8.2,391.1619,51.1,陕西省
201703,331.0707,14.3,15206.286,8.3,552.3234,35.7,陕西省
201704,508.0345,18.1,15881.7943,10.4,734.0784,38.7,陕西省
201705,723.3154,17.6,16250.8185,9.6,928.4076,21.7,陕西省
201706,1121.4754,12.0,16875.6106,7.0,1050.1654,15.4,陕西省
201707,1295.9035,5.3,17135.6771,3.6,1149.6959,9.8,陕西省
201708,1511.3009,2.8,17543.0735,2.7,1346.38,13.7,陕西省
201709,1779.5304,4.0,17881.1603,0.8,1531.2699,13.3,陕西省
201710,1975.4586,3.3,18207.461,-0.3,1875.3369,15.7,陕西省
201711,2237.2679,5.7,18677.0242,0.6,2119.2254,10.8,陕西省
201712,2452.9156,4.6,18926.2716,-0.1,2478.8963,-4.5,陕西省
201801,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201802,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201803,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201804,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201805,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201806,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201807,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201808,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201809,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201810,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201811,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
201812,0.0,0.0,0.0,0.0,0.0,0.0,陕西省
200801,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
200802,2.7889,44.9,210.61,46.5,0.0,0.0,甘肃省
200803,17.369,72.6,1152.828,54.8,60.8429,-3.9,甘肃省
200804,38.8059,73.1,1712.2503,46.7,101.7537,-10.6,甘肃省
200805,64.133,60.5,1973.5725,21.4,148.3637,-4.9,甘肃省
200806,92.323,47.7,2183.404,16.5,193.9866,-2.2,甘肃省
200807,113.9694,52.3,3054.7976,54.4,213.3764,-15.3,甘肃省
200808,135.7742,53.6,3243.1194,54.6,227.2168,-26.7,甘肃省
200809,164.1508,52.3,3315.3135,53.2,359.4841,4.4,甘肃省
200810,187.0823,50.1,3617.1206,62.5,590.3083,52.3,甘肃省
200811,207.1439,51.2,3823.6201,68.1,759.0996,70.3,甘肃省
200812,225.3488,51.4,4150.023,73.7,915.8436,27.0,甘肃省
200901,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
